1.1_dem_number,1.2_res_number,1.3_op_para,1.4_date_adopt,1.5_substance,1.6.1_new_res_strict,1.6.2_new_res,1.6.3_new_dem,1.7.1_participant,1.7.2_party,1.8.1_ind_var_coder,1.8.2_dep_var_coder_1,1.8.2_dep_var_coder_2,2.1.1_civil_war,2.1.2_agenda_item  ,2.2_year_adopt,2.3_type_situation,2.4_region,2.5.1_start_date,2.5.2_end_date,2.5.3_duration,2.5.4_continuation,2.5.5_post,2.6_intensity,2.7_number_war_parties,2.8_foreign,2.9_battle_deaths,2.10.1_pol_instab_one_yr, 2.10.2_pol_instab_three_yr ,2.10.3_political_shock,2.10.4_MAGFAIL,2.10.5_MAGFAIL_lag,2.10.6_MAGFIGHT,2.10.7_MAGFIGHT_lag,2.10.8_MAGAREA,2.10.9_MAGAREA_lag,2.11.1_non-renew_nat_res,2.11.2_lootable_nat_res,2.12.1_proximate_civil_war,2.12.2_proximate_civil_war_number,2.13.1_depth_of_demand_final,2.13.2_depth_of_demand_coder_1,2.13.3_depth_of_demand_coder_2,3.1.1_sanctions_committee,3.1.2_ajudicative_com,3.1.3_investigative_trib,3.1.4_crim_trib,3.1.5_other_commission,3.1.6_sub_org_old_new,3.2_SC_mission,3.3.1_trad_peac_op,3.3.2_multidimensional_peace_op,3.3.3_civ_peace_building,3.3.4_transitional_admin,3.3.5_civ_pol,3.3.6_civ_obvs,3.3.7_commission,3.3.8_consular_commission,3.3.9_SRSG,3.3.10_UN_mediation,3.3.11_panel_of_experts,3.3.12_ICC,3.3._UN_field_old_new,3.4.1_peace_op,3.4.2_peace_op_old_new,3.4.3_UN_armed,3.4.4_UN_unarmed,3.4.5_auth_non-UN,3.4.6_unauth_non-UN,3.5.1_SC_seizure,3.5.2_SC_seizure_relationship,3.5.3_SC_seizure_date,3.5.4_SC_seizure_period,3.6.1_P5_consensus_two_year,3.6.2_P5_consensus_four_year,3.7_prior_res_situation,3.8.1_prior_res_demand_full,3.8.1_prior_res_demand_partial,3.9_prior_consent,3.10_SG_report,4.1.1_res_intro,4.1.2_res_intro_relationship,4.2.1_abstentions_CHI,4.2.2_absentions_F,4.2.3_absentions_RUS,4.2.4_absentions_UK,4.2.5_absentions_US,4.2.6_E10_negative,4.2.7_absent_vote,4.2.8_yes_vote,4.2.9_absention_vote,4.2.10_no_vote,5.1_mandatory_horatory,5.2.1_military_conduct,5.2.2_police,5.2.3_humanitarian,5.2.4_POC,5.2.5_freedom_of_movement,5.2.6_implement_peace_agree,5.2.7_internal_politics,5.2.8_dialogue,5.2.9_elections,5.2.10_economic,5.2.11_media,5.2.12_transitional_justice,5.2.13_engage_in_dialogue,5.2.14_provide_assistance,5.2.15_respect_sanctions,5.2.16_monitor,5.2.17_provide_UN_security,5.2.18_cooperate_UN,5.2.19_report_UNSC,5.2.20_report_SG,5.3.1_military,5.3.2_humanitarian,5.3.3_governence,5.3.4_external,5.3.5_cooperation_with_UN,5.4_functional_req,5.5_int_peace_and_security,5.6.1_op_chp_VI,5.6.2_op_chp_VII,5.6.3_op_chp_VIII,5.6.4_pream_chp_VII,5.6.5_pream_chp_VIII,5.6.6_charter_article,5.6.7_other treaties,5.7.1_incentives conditioned upon compliance  (3.7),5.7.2_threat of loss of benefits  (3.8),5.7.3_threat_force,5.8.1_none,5.8.2_imposed,5.8.3_previous,5.8.4_threat,5.8.5_threat_other,5.9.1_general_trade,5.9.2_arms,5.9.3_oil,5.9.4_natural_resource,5.9.5_financial,5.9.6_travel,5.9.7_targeted,5.9.8_diplomatic,5.10.1_council,5.10.2_commission,5.10.3_consular_commission,5.10.4_subcommission,5.10.5_committee,5.10.6_subcommittee,5.10.7_panel_of_experts,5.10.8_UN_field,5.10.9_SC,5.10.10_president_of_SC,5.10.11_SG,5.10.12_other_UN,5.10.13_other_int_org,5.10.14_state,5.10.15_fact_finding_mission,5.10.16_monitoring_mech_old_new,5.10.17_monitoring_mech_dummy,5.11_SG_report_request,5.12.1_UN_organ,5.12.2_member_state,5.12.3_all_states,5.12.4_regional_org,5.12.5_multilateral_peace_force,5.13_sunset_clause,8.1.1_short_term_final,8.1.2_medium_term_final,8.2.1_short_term_coder_1,8.2.2_medium_term_coder_1,8.3.1_short_term_coder_2,8.3.2_medium_term_coder_2
1212.0801,1212,8,11/25/98,The commitment of the international community to a long-term programme of support.,0,0,1,0,0,RoG,NA,NA,Haiti,Haiti,1998,2,14,4/2/89,12/31/04,3524,2228,0,1,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,0,284,0,0,HAI,1,10/3/91,2610,1,3,21,0,1,0,1,ARGCANCHLCOSFRNUSAVEN,7,1,0,1,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1212.0901,1212,9,11/25/98,Make voluntary contributions to the trust fund for the support of the Haitian National Police.,0,0,1,0,0,RoG,NA,NA,Haiti,Haiti,1998,2,14,4/2/89,12/31/04,3524,2228,0,1,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,0,284,0,0,HAI,1,10/3/91,2610,1,3,21,5,1,0,1,ARGCANCHLCOSFRNUSAVEN,7,1,0,1,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
898.0901,898,9,2/23/94,continue to fulfil commitments in respect of the provision of logistic support and adequate food and making outstanding payments to the troops in the assembly areas and the training centres,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,encourages,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1
916.1202,916,12,5/5/94,provide logistical and technical support for the formation of the new Mozambican Defence Force including regular remuneration for the troops and begin the transfer of central defence facilities to its command,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,also calls upon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,1,1,2,2
916.1201,916,12,5/5/94,ensure that the maximum possible number of soldiers are trained for the new Mozambican Defence Force before the elections take place,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,1,1,2,2
898.1001,898,10,2/23/94,redouble efforts to achieve balance between the parties in the cantonment of troops and an expeditious and timely conclusion of this process as called for in the revised timetable,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,2,1,2,2,2
898.1101,898,11,2/23/94,hand over all weapons to the United Nations at the assembly areas and come to an immediate agreement on the transfer of all weapons to regional depots so as to ensure security in the assembly areas,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,underlines the need,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,2,1,2,2,2
916.1101,916,11,5/5/94,ensure that ONUMOZ is provided with accurate information on the numbers of troops which remain to be assembled and allow ONUMOZ access to all their military bases to verify military equipment as well as the number of combatants still outside the assembly areas and provide ONUMOZ with complete lists of such equipment,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,underlines the need,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2
916.1001,916,10,5/5/94,meet the targets of 1 June 1994 for the completion of the assembly of forces and 15 July 1994 for the completion of demobilization,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,2,3,2,2
916.0401,916,4,5/5/94,respect fully obligations under the General Peace Agreement especially (a) to allow ONUMOZ including the police obeservers unimpeded access to the areas under their control; and (b) to allow unimpeded access to the areas under their control to all political forces in the county in order to ensure free political activity in the whole territory of Mozambique,1,1,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2
916.0701,916,7,5/5/94,support the electoral process including the work of the National Elections Commission as described in paragraph 51 of the Secretary-General's report,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,3,2,3,2,2
882.0501,882,5,11/5/93,commence assembly of troops in November 1993 and initiate demobilization by January 1994 with a view to ensuring the completion of the demobilization process by May 1994 on the basis of the revised timetable,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,3,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,3,3,3,2,2
898.0601,898,6,2/23/94,work towards the elimination of further delays in the implementation of some major aspects of the General Peace Agreement,1,1,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,2,3,3,2,2
916.0801,916,8,5/5/94,comply fully with all the provisions of of the General Peace Agreement,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,3,3,2,2
882.0401,882,4,11/5/93,adhere to the revised timetable for the implementation of the General Peace Agreement without any delay,1,1,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,3,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,3,4,2,2
882.1101,882,11,11/5/93,build on the progress which has been achieved and respect fully all the provisions of the General Peace Agreement in particular those concerning the cease-fire and the movement of troops,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,3,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,2,3,3,3
882.0701,882,7,11/5/93,adhere to the guidelines for the Cease-fire Commission governing the movement of troops after signature of the General Peace Agreement and cooperate with ONUMOZ in the efforts to enforce them,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,3,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,2,2,3,3
898.1801,898,18,2/23/94,continue to facilitate unimpeded access to humanitarian assistance for the civilian population in need and also cooperate with the United Nations High Commissioner for Refugees (UNHCR) and other humanitarian agencies operating in Mozambique to facilitate the speedy repatriation and resettlement of refugees and displaced persons,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,3,2,3,3,3
898.0701,898,7,2/23/94,comply with all the provisions of the General Peace Agreement in particular those concerning the cease-fire and the cantonment and demobilization of troops,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,3,3,3,3,3
916.1801,916,18,5/5/94,continue to facilitate unimpeded access to the civilian population in need and continue to cooperate with the United Nations High Commissioner for Refurgees (UNHRC) and other humanitarian agencies in pursuing ongoing programmes to assist the remaining displaced persons and reufgees to be resettled,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6208,-578,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6161,1,1,9,1,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,4,4,1,1,4,4
882.1602,882,16,11/5/93,facilitate unimpeded access to humanitarian assistance to the civilian population in need,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,1,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,2,4,4,3
882.0801,882,8,11/5/93,make immediately operational the National Commission for Administration the National Police Affairs Commission (COMPOL) and the Commission for Information (COMINFO) following the agreements reached recently on their chairmanship,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,2,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,underlines the need,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,4,4,2,3,4,4
898.0801,898,8,2/23/94,comply fully and promptly with the decisions of the Monitoring and Supervision Commission,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,further calls upon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,3,3,4,4,2
898.1201,898,12,2/23/94,agree promptly on a specific election date,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1994,2,1,5/6/77,10/4/92,6137,-507,1,1,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,6090,1,1,8,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,4,4,3,3,4,4
882.1701,882,17,11/5/93,cooperate with the United Nations High Commissioner for Refugees (UNHCR) and other humanitarian agencies operating in Mozambique to facilitate the speedy repatriation and resettlement of refugees and displaced persons,0,0,1,0,1,LSc,CW,TC,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,NA,2,4,4
882.1401,882,14,11/5/93,provide the necessary financial assistance to facilitate the implementation of the General Peace Agreement,0,0,1,0,0,LSc,NA,NA,Mozambique,Mozambique,1993,2,1,5/6/77,10/4/92,6027,-397,1,1,0,0,24750,0,0,0,0,0,0,5,0,2,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6435,0,0,0,MZM,1,6/22/77,5980,1,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,appeals,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,19,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
